prs_PersoonsID,AfstandSchool,pcp_Regio,isc_VanDatum,isc_OpleidingsCode,LeeftijdMaandenEersteInschr,NrStdInEersteKlas,Geslacht,AantalOplVOORICAIngeschreven,PCertificaat_Opl,PropCertificaatDatum,HeeftP,VoorOpleidingsNiveau,HeeftWisInVooropleiding,Aanwezigheid1ejaar,EersteToetsCijfer,GemToetsCijferEerstePeriode,HeeftBijzOmstandigheden
486241,105,Noorden,2014,CMD,232,27,Vrouw,1,CMD,6/30/2015,1,MBO,?,93.3,55,67,?
486252,56,Den Bosch Eindhoven,2014,CMD,253,24,Man,1,CMD,6/30/2015,1,MBO,?,85.2,73,75,?
486325,2,Arnhem,2019,CMD,278,33,Man,1,Niet Behaald,0,0,MBO,?,71.8,41,49,0
486403,26,Apeldoorn,2014,CMD,261,25,Man,1,CMD,6/30/2015,1,MBO,?,52.1,79,65,?
486420,9,Zevenaar,2015,CMD,222,32,Man,2,Niet Behaald,0,0,HAVO,1,63.3,75,60,0
486501,35,Deventer,2014,CMD,233,26,Vrouw,1,CMD,6/27/2016,1,MBO,?,63.3,52,73,?
486505,33,Noord Gld Overijssel,2014,CMD,288,27,Man,1,CMD,6/30/2015,1,MBO,?,71.7,55,65,?
486594,13,Zevenaar,2014,CMD,221,27,Man,1,CMD,6/30/2015,1,VWO,1,91.7,55,61,?
486658,70,Zuiden,2014,CMD,291,27,Man,1,CMD,6/30/2015,1,MBO,?,81.7,38,59,?
486705,2,Arnhem,2014,CMD,216,27,Man,1,CMD,6/30/2015,1,HAVO,1,88.9,70,57,?
486762,3,Arnhem,2014,CMD,231,27,Vrouw,1,Niet Behaald,0,0,HAVO,1,23.9,45,57,?
486817,19,Nijmegen,2014,CMD,219,29,Man,1,CMD,6/27/2016,1,HAVO,1,58.2,55,62,?
486857,20,Ede Wageningen,2014,CMD,228,28,Vrouw,2,CMD,6/30/2015,1,HAVO,1,76.5,69,76,?
486986,24,Nijmegen,2016,CMD,233,28,Man,1,Niet Behaald,0,0,HAVO,1,46.5,65,58,0
487046,25,Doetinchem,2014,CMD,237,25,Vrouw,1,CMD,6/30/2015,1,MBO,0,79.5,69,71,?
487061,29,Nijmegen,2014,CMD,256,27,Man,1,CMD,6/30/2015,1,MBO,?,87.9,66,63,?
487072,18,Nijmegen,2014,CMD,212,25,Man,1,CMD,6/30/2015,1,HAVO,1,80.8,62,64,?
487083,24,Doetinchem,2014,CMD,218,24,Man,1,CMD,6/27/2016,1,HAVO,1,77.8,69,54,?
487089,11,Zevenaar,2014,CMD,274,29,Man,1,CMD,6/27/2016,1,HAVO,1,78.5,65,62,?
487108,4,Zevenaar,2014,CMD,215,26,Man,1,CMD,6/27/2016,1,HAVO,1,65.8,59,71,?
487174,4,Zevenaar,2014,CMD,244,26,Man,1,ICT,6/30/2017,1,MBO,?,42.1,55,60,?
487181,3,Arnhem,2014,CMD,215,29,Vrouw,1,CMD,1/31/2017,1,HAVO,1,73.4,80,66,?
487309,25,Apeldoorn,2014,CMD,234,26,Man,1,CMD,6/27/2016,1,MBO,?,81.6,62,56,?
487340,57,Noorden,2014,CMD,249,26,Man,1,CMD,6/30/2015,1,MBO,?,73.7,79,67,?
487352,44,Den Bosch Eindhoven,2014,CMD,246,25,Vrouw,1,CMD,6/30/2015,1,HAVO,1,89.0,73,71,?
487372,86,Noord Gld Overijssel,2014,CMD,249,28,Man,1,CMD,6/27/2016,1,MBO,?,62.7,73,60,?
487384,51,Utrecht,2014,CMD,254,28,Man,1,CMD,6/27/2016,1,MBO,?,66.7,31,60,?
487385,48,Winterswijk,2014,CMD,241,28,Man,1,CMD,6/27/2016,1,MBO,?,43.1,42,62,?
487387,44,Zuiden,2015,CMD,218,26,Man,2,CMD,6/27/2016,1,HAVO,1,67.7,55,59,0
487402,45,Zuiden,2014,CMD,231,26,Man,1,CMD,6/27/2016,1,HAVO,1,61.7,76,67,?
487435,42,Den Bosch Eindhoven,2014,CMD,241,28,Vrouw,1,Niet Behaald,0,0,MBO,?,0.0,90,65,?
487442,24,Nijmegen,2019,CMD,280,31,Man,2,Niet Behaald,0,0,HAVO,1,66.1,100,82,1
487481,53,Zuiden,2014,CMD,219,27,Man,1,CMD,6/27/2016,1,HAVO,1,55.2,49,57,?
487518,76,Noord Gld Overijssel,2014,CMD,259,31,Man,3,CMD,6/30/2015,1,HAVO,1,84.7,55,71,?
487552,15,Zevenaar,2014,CMD,271,27,Man,1,CMD,6/30/2015,1,MBO,?,63.3,42,63,?
487608,8,Arnhem,2014,CMD,212,27,Man,1,CMD,6/30/2015,1,HAVO,1,75.0,65,63,?
487695,4,Arnhem,2014,CMD,236,29,Vrouw,1,CMD,6/27/2016,1,HAVO,1,82.3,85,66,?
487738,3,Arnhem,2014,CMD,283,28,Man,1,CMD,6/27/2016,1,MBO,?,54.9,52,52,?
487870,20,Ede Wageningen,2015,CMD,232,32,Vrouw,1,CMD,5/31/2017,1,HAVO,1,80.0,65,69,0
487898,20,Nijmegen,2016,CMD,243,31,Man,3,Niet Behaald,0,0,HAVO,1,73.4,72,63,0
487912,69,Noord Gld Overijssel,2014,CMD,243,27,Man,1,CMD,6/30/2015,1,HAVO,1,87.5,55,63,?
487921,20,Ede Wageningen,2014,CMD,215,26,Man,1,CMD,6/30/2015,1,HAVO,1,73.3,73,70,?
487928,14,Nijmegen,2014,CMD,255,27,Man,1,Niet Behaald,0,0,HAVO,0,0.0,0,0,?
488033,19,Nijmegen,2014,CMD,246,28,Man,1,CMD,6/30/2017,1,HAVO,1,82.4,69,66,?
488106,25,Apeldoorn,2014,CMD,264,27,Man,1,Niet Behaald,0,0,Anders,?,5.2,0,0,?
488180,35,Deventer,2014,CMD,234,26,Man,1,Niet Behaald,0,0,MBO,?,50.0,31,57,?
488203,2,Arnhem,2014,CMD,272,27,Man,1,Niet Behaald,0,0,MBO,?,67.4,55,70,?
488223,17,Nijmegen,2014,CMD,255,26,Vrouw,1,CMD,8/31/2017,1,MBO,?,81.7,62,64,?
488350,2,Arnhem,2014,CMD,262,25,Vrouw,1,CMD,6/30/2015,1,MBO,?,78.1,86,78,?
488439,2,Arnhem,2016,CMD,244,26,Man,1,CMD,6/27/2018,1,HAVO,1,75.5,60,49,0
488534,24,Doetinchem,2014,CMD,247,27,Man,2,Niet Behaald,0,0,MBO,?,39.7,52,63,?
488554,19,Nijmegen,2014,CMD,204,26,Man,1,Niet Behaald,0,0,HAVO,1,20.0,55,45,?
488555,14,Nijmegen,2014,CMD,212,27,Man,1,CMD,6/27/2016,1,VWO,1,65.2,62,61,?
488589,22,Nijmegen,2014,CMD,291,27,Man,1,CMD,6/30/2017,1,HAVO,0,91.7,62,63,?
488679,143,Noorden,2014,CMD,242,27,Vrouw,1,Niet Behaald,0,0,VWO,1,73.9,59,76,?
488727,2,Arnhem,2014,CMD,218,31,Man,4,CMD,6/27/2016,1,HAVO,1,73.1,60,52,?
488957,3,Arnhem,2014,CMD,218,28,Man,4,INF,6/30/2015,1,HAVO,1,90.5,53,64,?
488999,55,Utrecht,2015,CMD,271,30,Man,1,Niet Behaald,0,0,HAVO,1,92.9,55,50,?
489087,5,Arnhem,2015,CMD,241,31,Man,2,CMD,6/27/2018,1,HAVO,1,80.9,65,53,0
489104,42,Den Bosch Eindhoven,2015,CMD,218,31,Man,3,CMD,6/27/2016,1,HAVO,1,77.8,60,66,0
489155,15,Zevenaar,2014,CMD,225,27,Man,1,CMD,6/30/2015,1,VWO,1,75.0,79,74,?
489258,16,Nijmegen,2014,CMD,209,28,Man,1,CMD,8/31/2016,1,HAVO,1,62.7,45,61,?
489261,26,Veenendaal,2014,CMD,240,26,Man,1,CMD,6/27/2016,1,MBO,?,63.2,62,67,?
489369,22,Doetinchem,2017,CMD,297,27,Man,3,Niet Behaald,0,0,MBO,?,28.3,40,51,0
489374,9,Zevenaar,2014,CMD,218,29,Man,1,CMD,6/27/2016,1,HAVO,1,70.9,65,68,?
489384,33,Veenendaal,2014,CMD,242,27,Man,1,Niet Behaald,0,0,MBO,?,24.3,10,50,?
489387,18,Nijmegen,2014,CMD,300,29,Man,1,CMD,6/30/2015,1,HAVO,1,70.9,70,68,?
489669,3,Arnhem,2018,CMD,298,31,Man,3,CMD,7/8/2019,1,MBO,?,85.8,70,76,0
489684,9,Nijmegen,2014,CMD,232,27,Vrouw,1,Niet Behaald,0,0,MBO,?,21.4,10,54,?
489730,63,Noorden,2014,CMD,267,29,Man,1,CMD,6/30/2015,1,MBO,?,62.0,70,61,?
489957,43,Amersfoort,2014,CMD,273,18,Man,1,CMD,6/30/2015,1,MBO,?,100.0,70,69,?
490098,16,Nijmegen,2015,CMD,212,30,Vrouw,2,CMD,6/27/2016,1,HAVO,1,28.6,70,60,?
490134,29,Den Bosch Eindhoven,2014,CMD,261,29,Vrouw,2,Niet Behaald,0,0,MBO,?,0.0,0,0,?
490153,19,Nijmegen,2014,CMD,222,26,Man,1,CMD,6/30/2015,1,HAVO,1,63.2,66,65,?
490197,16,Nijmegen,2014,CMD,283,29,Man,3,Niet Behaald,0,0,MBO,?,0.0,0,0,?
490213,18,Apeldoorn,2014,CMD,242,27,Man,1,CMD,6/27/2016,1,MBO,?,80.4,76,66,?
490304,6,Arnhem,2014,CMD,254,27,Man,1,Niet Behaald,0,0,MBO,?,56.9,76,72,?
490391,3,Arnhem,2014,CMD,251,27,Man,1,CMD,6/30/2015,1,MBO,?,69.0,42,61,?
490418,40,Den Bosch Eindhoven,2014,CMD,253,29,Man,2,CMD,6/27/2016,1,HAVO,1,83.5,70,66,?
490817,63,Noord Gld Overijssel,2014,CMD,218,28,Vrouw,1,CMD,6/30/2015,1,HAVO,1,96.1,55,67,?
490819,6,Zevenaar,2014,CMD,242,26,Man,2,CMD,6/27/2016,1,MBO,?,65.8,62,65,?
491434,57,Utrecht,2014,CMD,258,24,Man,1,CMD,6/30/2015,1,MBO,?,94.4,55,68,?
491655,116,Zuiden,2014,CMD,263,27,Vrouw,1,CMD,6/30/2015,1,MBO,?,79.3,69,73,?
491676,38,Noord Gld Overijssel,2014,CMD,226,24,Vrouw,1,CMD,6/27/2016,1,HAVO,1,79.6,62,69,?
491686,77,Westen,2014,CMD,227,25,Man,1,Niet Behaald,0,0,HAVO,1,9.9,0,0,?
491805,3,Arnhem,2014,CMD,217,27,Man,1,Niet Behaald,0,0,HAVO,0,0.0,0,0,?
491808,41,Veenendaal,2014,CMD,229,27,Man,1,CMD,6/27/2016,1,HAVO,0,55.0,49,59,?
491830,54,Den Bosch Eindhoven,2014,CMD,236,26,Man,1,CMD,6/30/2015,1,HAVO,1,73.7,75,75,?
491843,52,Utrecht,2014,CMD,211,27,Vrouw,1,CMD,6/30/2015,1,HAVO,1,84.5,52,58,?
491854,19,Nijmegen,2014,CMD,224,29,Vrouw,2,CMD,6/30/2015,1,HAVO,1,81.0,75,63,?
492079,136,Noorden,2014,CMD,311,26,Man,1,CMD,6/30/2015,1,Anders,?,66.7,52,74,?
492109,19,Ede Wageningen,2014,CMD,208,29,Vrouw,1,CMD,6/30/2015,1,HAVO,1,92.4,65,74,?
492279,58,Utrecht,2014,CMD,214,27,Man,1,Niet Behaald,0,0,HAVO,1,53.3,62,64,?
492291,16,Nijmegen,2016,CMD,246,28,Man,1,Niet Behaald,0,0,HAVO,1,30.3,67,73,0
492299,36,Deventer,2014,CMD,240,26,Vrouw,1,CMD,6/27/2016,1,MBO,?,66.7,86,71,?
492334,88,Westen,2014,CMD,270,27,Man,1,Niet Behaald,0,0,HAVO,1,0.0,73,73,?
492346,25,Apeldoorn,2014,CMD,264,27,Man,1,CMD,6/30/2015,1,MBO,?,81.0,49,67,?
492413,91,Zuiden,2014,CMD,223,27,Vrouw,1,Niet Behaald,0,0,HAVO,1,69.0,73,60,?
492552,17,Nijmegen,2014,CMD,206,29,Man,1,CMD,6/27/2016,1,HAVO,1,70.9,65,69,?
492637,3,Arnhem,2014,CMD,271,24,Man,1,CMD,6/27/2016,1,MBO,?,92.6,45,59,?
492640,16,Nijmegen,2015,CMD,278,26,Vrouw,1,CMD,6/27/2018,1,MBO,?,84.9,68,59,0
492667,66,Noorden,2014,CMD,246,29,Man,1,CMD,6/27/2016,1,MBO,?,54.4,75,63,?
492678,38,Veenendaal,2014,CMD,253,24,Man,1,CMD,6/30/2015,1,MBO,?,90.7,52,63,?
492724,57,Utrecht,2014,CMD,237,26,Man,1,CMD,6/27/2016,1,HAVO,0,55.0,52,71,?
492733,38,Den Bosch Eindhoven,2014,CMD,218,27,Vrouw,1,CMD,6/30/2015,1,HAVO,1,73.3,49,68,?
492739,3,Arnhem,2014,CMD,231,26,Vrouw,1,CMD,6/27/2016,1,HAVO,1,48.3,55,64,?
493318,38,Den Bosch Eindhoven,2014,CMD,269,27,Man,1,CMD,6/30/2015,1,MBO,?,67.2,62,60,?
493458,56,Noorden,2014,CMD,360,24,Man,1,Niet Behaald,0,0,MBO,?,0.0,0,0,?
493559,62,Noorden,2014,CMD,220,25,Man,1,CMD,6/30/2015,1,HAVO,1,71.2,76,67,?
493623,24,Doetinchem,2014,CMD,263,28,Man,1,CMD,6/30/2017,1,HAVO,1,41.2,59,59,?
493763,24,Doetinchem,2014,CMD,231,27,Man,1,ICT,6/26/2019,1,HAVO,1,50.0,52,52,?
493822,60,Utrecht,2014,CMD,244,28,Man,1,CMD,6/30/2017,1,VWO,1,60.8,83,71,?
493872,15,Zevenaar,2015,CMD,255,29,Man,1,CMD,6/30/2017,1,MBO,?,86.1,70,69,?
493914,5,Arnhem,2014,CMD,302,27,Man,1,CMD,6/27/2016,1,MBO,?,55.2,73,68,?
493936,52,Deventer,2014,CMD,264,28,Man,1,Niet Behaald,0,0,HAVO,1,23.5,49,31,?
494207,9,Nijmegen,2014,CMD,299,25,Man,1,CMD,6/30/2015,1,MBO,?,80.8,55,75,?
494537,34,Noorden,2014,CMD,248,27,Man,1,CMD,6/30/2017,1,HAVO,1,26.7,56,52,?
495802,55,Utrecht,2015,CMD,282,30,Man,1,Niet Behaald,0,0,MBO,0,0.0,80,54,?
495884,13,Zevenaar,2015,CMD,257,30,Man,1,CMD,6/27/2016,1,MBO,?,77.2,65,62,?
496207,17,Nijmegen,2015,CMD,227,24,Man,1,Niet Behaald,0,0,HAVO,1,52.8,50,43,0
496708,9,Nijmegen,2015,CMD,216,28,Man,1,CMD,6/27/2016,1,HAVO,1,79.6,63,68,1
496809,2,Arnhem,2015,CMD,279,29,Vrouw,1,CMD,6/27/2018,1,MBO,0,28.6,70,55,?
496813,16,Nijmegen,2015,CMD,272,30,Vrouw,1,CMD,6/30/2017,1,MBO,?,68.4,80,69,?
497083,2,Arnhem,2015,CMD,253,29,Man,1,CMD,6/27/2016,1,VWO,1,81.4,65,73,?
497513,39,Zuiden,2015,CMD,255,30,Man,1,CMD,6/27/2016,1,MBO,?,70.2,75,67,?
497675,25,Apeldoorn,2015,CMD,245,30,Vrouw,1,CMD,6/27/2016,1,MBO,?,82.1,100,68,?
497682,71,Den Bosch Eindhoven,2015,CMD,240,29,Man,1,CMD,8/31/2016,1,HAVO,1,42.9,55,59,?
497759,70,Noorden,2015,CMD,255,29,Vrouw,1,Niet Behaald,0,0,MBO,?,0.0,0,0,?
497765,27,Nijmegen,2015,CMD,226,29,Man,1,CMD,6/27/2016,1,HAVO,1,16.3,70,57,?
497801,3,Arnhem,2015,CMD,270,30,Man,1,CMD,6/27/2016,1,HAVO,1,53.6,78,53,?
497817,20,Nijmegen,2015,CMD,216,29,Vrouw,1,Niet Behaald,0,0,VWO,1,0.0,10,10,?
497835,6,Arnhem,2015,CMD,256,29,Man,1,CMD,6/27/2016,1,MBO,?,72.2,75,59,?
497902,14,Nijmegen,2015,CMD,251,29,Vrouw,1,CMD,6/27/2016,1,MBO,1,97.2,90,75,?
497905,2,Arnhem,2015,CMD,237,29,Vrouw,1,CMD,6/27/2018,1,HAVO,1,100.0,85,51,?
497915,47,Winterswijk,2015,CMD,249,29,Man,1,CMD,6/30/2017,1,MBO,?,55.6,65,61,?
497917,68,Noord Gld Overijssel,2015,CMD,217,30,Man,1,Niet Behaald,0,0,HAVO,1,78.6,67,26,?
497918,19,Nijmegen,2015,CMD,226,30,Man,1,Niet Behaald,0,0,HAVO,1,64.3,55,56,?
497923,135,Noorden,2015,CMD,230,30,Vrouw,1,CMD,6/27/2016,1,HAVO,1,66.7,80,69,?
497928,45,Amersfoort,2015,CMD,236,29,Vrouw,1,CMD,6/27/2016,1,MBO,?,67.4,75,50,?
497931,48,Utrecht,2015,CMD,223,30,Vrouw,1,Niet Behaald,0,0,HAVO,1,57.1,75,57,?
497948,6,Zevenaar,2015,CMD,247,30,Man,1,CMD,6/27/2016,1,MBO,?,74.1,65,70,?
497990,117,Zuiden,2015,CMD,235,30,Vrouw,1,CMD,6/27/2016,1,MBO,?,57.1,80,61,?
497998,28,Apeldoorn,2015,CMD,229,30,Man,1,CMD,6/27/2016,1,VWO,1,82.1,90,71,?
498026,20,Ede Wageningen,2015,CMD,206,28,Man,1,CMD,6/30/2016,1,HAVO,1,92.6,63,73,0
498028,0,Arnhem,2016,CMD,257,31,Vrouw,2,CMD,6/27/2018,1,MBO,?,78.6,68,71,0
498030,102,Westen,2015,CMD,242,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,67.0,62,78,0
498032,3,Zevenaar,2015,CMD,215,28,Man,1,CMD,6/30/2017,1,HAVO,1,78.6,78,66,0
498066,93,Zuiden,2015,CMD,224,24,Man,1,CMD,6/27/2016,1,HAVO,1,93.1,86,74,1
498071,28,Apeldoorn,2015,CMD,302,30,Vrouw,1,Niet Behaald,0,0,MBO,?,35.7,100,51,?
498086,44,Zuiden,2015,CMD,221,30,Man,1,Niet Behaald,0,0,HAVO,1,57.1,60,62,?
498091,3,Arnhem,2015,CMD,233,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,89.3,70,71,0
498131,6,Arnhem,2015,CMD,207,31,Man,1,Niet Behaald,0,0,HAVO,1,72.1,49,56,0
498154,2,Arnhem,2017,CMD,285,27,Man,1,Niet Behaald,0,0,MBO,?,44.9,90,69,0
498188,18,Nijmegen,2015,CMD,222,28,Man,1,CMD,6/30/2017,1,HAVO,1,79.6,67,65,0
498229,12,Zevenaar,2015,CMD,218,24,Vrouw,1,CMD,6/27/2016,1,VWO,1,93.1,67,75,0
498230,6,Arnhem,2015,CMD,206,31,Man,1,CMD,6/27/2016,1,HAVO,1,94.1,70,61,0
498237,9,Nijmegen,2015,CMD,231,32,Man,1,Niet Behaald,0,0,HAVO,1,63.3,80,67,0
498271,2,Arnhem,2015,CMD,219,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,93.8,65,70,0
498273,6,Arnhem,2015,CMD,255,30,Man,1,CMD,6/27/2016,1,MBO,?,89.6,75,65,1
498363,29,Noord Gld Overijssel,2015,CMD,217,30,Vrouw,1,CMD,6/27/2016,1,HAVO,1,91.7,70,77,0
498390,0,Arnhem,2015,CMD,272,32,Vrouw,1,Niet Behaald,0,0,Buitenlands,?,70.0,80,64,0
498394,6,Zevenaar,2015,CMD,241,30,Man,1,CMD,6/27/2016,1,HAVO,1,74.0,80,67,0
498406,7,Arnhem,2015,CMD,237,8,Man,1,CMD,6/27/2016,1,MBO,?,64.9,78,74,0
498407,7,Arnhem,2015,CMD,241,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,84.5,77,75,0
498412,25,Nijmegen,2015,CMD,241,31,Man,1,CMD,6/30/2017,1,HAVO,1,57.4,60,67,0
498413,29,Doetinchem,2015,CMD,229,24,Man,1,CMD,6/27/2016,1,HAVO,1,88.9,86,64,0
498423,26,Utrecht,2015,CMD,201,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,95.1,67,70,0
498427,2,Arnhem,2015,CMD,244,31,Vrouw,1,CMD,6/27/2016,1,MBO,?,77.9,85,78,0
498443,2,Arnhem,2015,CMD,260,30,Man,1,Niet Behaald,0,0,MBO,?,83.3,75,66,0
498448,3,Arnhem,2015,CMD,241,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,87.7,63,66,0
498523,3,Arnhem,2015,CMD,249,24,Man,1,Niet Behaald,0,0,HAVO,1,22.2,60,57,0
498550,3,Arnhem,2015,CMD,216,32,Man,1,Niet Behaald,0,0,HAVO,1,68.3,65,62,0
498556,39,Doetinchem,2015,CMD,205,30,Man,1,CMD,6/27/2016,1,HAVO,1,84.4,95,74,0
498567,6,Arnhem,2015,CMD,274,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,95.1,76,77,0
498577,17,Doetinchem,2015,CMD,212,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,85.2,65,67,0
498673,78,Zuiden,2015,CMD,239,26,Man,1,CMD,6/27/2016,1,VWO,1,76.3,80,79,0
498679,6,Zevenaar,2015,CMD,213,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,87.7,62,69,0
498685,52,Deventer,2015,CMD,242,30,Man,1,CMD,6/27/2016,1,MBO,?,72.9,75,63,0
498780,25,Nijmegen,2016,CMD,240,30,Man,1,Niet Behaald,0,0,HAVO,1,48.4,59,34,0
498790,40,Amersfoort,2015,CMD,210,24,Man,1,Niet Behaald,0,0,HAVO,1,70.8,79,60,0
498828,41,Winterswijk,2015,CMD,240,28,Man,1,CMD,6/27/2016,1,HAVO,1,91.4,67,72,0
498831,11,Arnhem,2015,CMD,204,28,Vrouw,1,CMD,6/27/2016,1,HAVO,1,87.4,76,70,0
498846,79,Westen,2015,CMD,238,28,Vrouw,1,CMD,6/27/2016,1,MBO,?,98.8,68,71,0
498858,20,Ede Wageningen,2015,CMD,214,28,Man,1,CMD,6/27/2016,1,HAVO,1,88.9,67,67,0
498859,27,Veenendaal,2015,CMD,226,32,Man,1,CMD,6/30/2017,1,HAVO,1,75.0,75,63,0
498864,44,Zuiden,2015,CMD,238,26,Man,1,CMD,6/27/2016,1,HAVO,1,64.5,55,65,0
498869,31,Utrecht,2015,CMD,203,26,Vrouw,1,CMD,6/27/2016,1,HAVO,1,66.7,65,71,0
498892,31,Apeldoorn,2015,CMD,214,31,Man,1,Niet Behaald,0,0,HAVO,1,52.9,67,52,0
498894,4,Arnhem,2015,CMD,207,26,Man,1,CMD,6/27/2016,1,HAVO,1,80.6,60,69,1
498916,9,Zevenaar,2018,CMD,246,31,Man,2,CMD,7/8/2019,1,HAVO,1,96.8,73,65,0
498917,16,Nijmegen,2015,CMD,233,24,Man,1,CMD,6/30/2017,1,HAVO,1,84.7,57,56,0
498925,2,Arnhem,2015,CMD,307,31,Man,1,CMD,6/27/2016,1,MBO,?,51.5,78,65,0
498927,6,Zevenaar,2015,CMD,248,26,Man,1,Niet Behaald,0,0,HAVO,1,4.3,70,51,0
498944,5,Arnhem,2015,CMD,234,28,Man,1,CMD,6/30/2017,1,HAVO,1,90.1,50,60,0
498968,31,Utrecht,2015,CMD,210,24,Man,1,CMD,6/27/2016,1,HAVO,1,83.3,79,70,0
498970,26,Noord Gld Overijssel,2015,CMD,281,31,Vrouw,1,CMD,6/30/2017,1,MBO,?,60.3,78,67,0
498973,75,Zuiden,2015,CMD,235,30,Man,1,Niet Behaald,0,0,HAVO,1,82.3,25,46,0
498982,19,Nijmegen,2015,CMD,267,32,Man,1,Niet Behaald,0,0,MBO,?,83.3,85,69,0
498984,12,Zevenaar,2015,CMD,208,24,Man,1,CMD,6/27/2018,1,HAVO,1,88.9,57,65,0
498997,31,Utrecht,2018,CMD,271,32,Man,1,Niet Behaald,0,0,HAVO,1,52.9,67,43,0
498998,6,Arnhem,2015,CMD,207,26,Man,1,CMD,6/27/2016,1,HAVO,1,91.4,55,66,0
498999,3,Arnhem,2015,CMD,254,31,Man,1,CMD,6/30/2017,1,MBO,?,73.5,57,57,0
499000,9,Zevenaar,2015,CMD,264,31,Man,1,CMD,6/27/2016,1,MBO,?,76.5,73,66,0
499003,35,Doetinchem,2015,CMD,213,24,Vrouw,1,CMD,8/31/2016,1,HAVO,1,86.1,71,77,0
499013,3,Arnhem,2015,CMD,212,26,Vrouw,1,Niet Behaald,0,0,HAVO,1,73.1,80,58,1
499015,12,Zevenaar,2015,CMD,204,24,Vrouw,1,CMD,6/27/2016,1,HAVO,1,79.2,75,70,0
499027,9,Arnhem,2015,CMD,260,32,Man,1,Niet Behaald,0,0,HAVO,1,76.7,55,72,0
499034,20,Ede Wageningen,2015,CMD,261,31,Vrouw,1,Niet Behaald,0,0,MBO,?,7.4,0,0,0
499035,8,Arnhem,2016,CMD,218,30,Man,1,CMD,6/30/2017,1,HAVO,0,81.0,62,65,0
499048,31,Utrecht,2015,CMD,207,26,Man,1,CMD,6/30/2017,1,HAVO,1,63.4,65,65,0
499053,33,Doetinchem,2015,CMD,221,30,Man,1,CMD,6/27/2016,1,VWO,1,82.3,95,69,0
499057,19,Ede Wageningen,2015,CMD,219,30,Man,1,CMD,6/30/2017,1,HAVO,1,85.4,80,64,0
499064,3,Arnhem,2015,CMD,221,24,Man,1,CMD,6/27/2016,1,HAVO,1,79.2,55,71,1
499070,92,Zuiden,2015,CMD,247,26,Vrouw,1,CMD,6/27/2016,1,MBO,?,74.2,90,70,0
499129,25,Noord Gld Overijssel,2016,CMD,294,30,Man,1,Niet Behaald,0,0,MBO,?,0.0,0,0,0
499229,31,Doetinchem,2015,CMD,245,31,Man,1,CMD,6/27/2016,1,MBO,?,73.5,60,66,0
499260,3,Arnhem,2015,CMD,223,28,Man,1,CMD,6/27/2018,1,HAVO,1,74.8,62,59,1
499283,46,Winterswijk,2015,CMD,309,31,Man,1,CMD,6/30/2017,1,MBO,?,67.6,72,66,0
499307,42,Veenendaal,2015,CMD,205,32,Man,1,CMD,6/30/2017,1,HAVO,1,80.0,75,65,0
499308,26,Veenendaal,2015,CMD,215,32,Man,1,CMD,6/30/2017,1,HAVO,1,73.3,80,72,0
499332,27,Ede Wageningen,2015,CMD,208,30,Man,1,CMD,6/27/2016,1,HAVO,1,87.5,90,60,0
499339,20,Zevenaar,2015,CMD,214,26,Man,1,Niet Behaald,0,0,HAVO,1,87.1,30,50,0
499346,36,Doetinchem,2016,CMD,210,30,Man,2,CMD,6/30/2017,1,HAVO,1,68.7,51,65,0
499350,13,Nijmegen,2015,CMD,219,32,Vrouw,1,Niet Behaald,0,0,HAVO,1,65.0,75,63,0
499363,30,Veenendaal,2015,CMD,377,31,Man,1,Niet Behaald,0,0,MBO,?,7.4,0,0,0
499368,28,Den Bosch Eindhoven,2015,CMD,240,28,Man,1,CMD,6/27/2016,1,MBO,?,68.0,55,59,0
499381,28,Veenendaal,2017,CMD,244,27,Man,1,Niet Behaald,0,0,HAVO,1,34.3,0,36,0
499393,28,Veenendaal,2015,CMD,252,30,Vrouw,1,Niet Behaald,0,0,HAVO,1,34.4,90,84,0
499395,26,Veenendaal,2015,CMD,218,32,Man,1,Niet Behaald,0,0,HAVO,1,80.0,95,72,0
499414,3,Arnhem,2015,CMD,208,32,Vrouw,1,CMD,6/27/2016,1,HAVO,1,73.3,80,68,1
499423,32,Utrecht,2015,CMD,245,30,Man,1,CMD,6/27/2016,1,MBO,?,97.9,40,72,0
499434,19,Ede Wageningen,2015,CMD,229,32,Man,1,CMD,6/27/2016,1,MBO,?,68.3,75,67,0
499443,30,Veenendaal,2015,CMD,213,30,Man,1,CMD,6/30/2017,1,HAVO,1,88.5,90,61,0
499454,6,Arnhem,2015,CMD,249,31,Man,1,CMD,6/27/2018,1,MBO,?,64.7,67,63,1
499458,21,Ede Wageningen,2015,CMD,247,30,Vrouw,1,CMD,6/30/2017,1,MBO,?,81.3,40,65,0
499487,23,Apeldoorn,2015,CMD,261,28,Man,1,CMD,6/27/2016,1,MBO,?,95.1,68,68,0
